Method,Name,FinalRank,MaximumBigLevel,BigLevels,MaxOpenPositions,RecoveryDurationBars,MaxDrawdownPercent,RecoveryPL,ReserveCoverage,NetProfit,ProfitFactor,SharpeRatio,ExpectedPayoff,BigRatio,SmallRatio,CloseFarShare,ReserveShare,GeometryMode,ATRPeriod,ATRTimeframe,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,MaxHarvestLevels,MaxReverseCycles,StartLot,CloseBigOnSmall,RemainBigOnSmall,SmallReserveShare,UseRecommended5050Preset,FarDistanceMode,ATRInitialMultiplier,ATRBigStartMultiplier,ATRStepMultiplier,ATRFarMultiplier,MinInitialTriggerPoints,MaxInitialTriggerPoints,MinBigMoveStartPoints,MaxBigMoveStartPoints,MinBigMoveStepPoints,MaxBigMoveStepPoints,MinFarDistancePoints,MaxFarDistancePoints,GeometryRoundStep,InitialRoundStep,BigStartRoundStep,BigStepRoundStep,FarDistanceRoundStep,FreezeGeometryPerCycle,PrintAdaptiveGeometryLog,AllowATRManualFallback,ShowATRIndicatorOnChart,SmallFarTouchOffsetPoints,MinReverseStrength,WarningReverseStrength,StrongReverseStrength,MinProjectedReserveCoverage,StopOnInvalidReverseGeometry,StopOnReverseLimit,AllowNegativeSmallReverseNet,LotStep,MaxSpreadPoints,MaxMarginPercent,MaxManagedPositions,MaxAccountMarginPercent,MaxActiveSymbols,StopOnRiskGateBlocked,RiskGateLogIntervalSeconds,MaxCloseRetryAttempts,RetryLogIntervalSeconds,MaxSlippagePoints,CloseAllOnInvalidGeometry,CloseFarOnMaxLevels,ReserveMismatchTolerance,VolumeMismatchToleranceLots,ReconciliationIntervalSeconds,PositionResolutionLookbackSeconds,MagicNumber,AllowRealTrading,UseInternalSimulation,UseMarketOrders,EnableCycleMathCsv,VerboseTickLogs
Random Search,random_007,-677224.044,6,6,10,71,22.0,-14.5,1.265,-76.72,0.7314,-0.5293,-12.787,1.1,0.3,0.4,0.6,3,14,30,190,210,75,250,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_141,-677224.044,6,6,10,71,22.0,-14.5,1.265,-76.72,0.7314,-0.5293,-12.787,1.1,0.3,0.4,0.6,0,20,30,190,190,75,225,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_015,-677259.9688,6,6,10,73,22.0,15.7,1.283,-22.144,0.8992,-0.297,-3.691,1.18,0.34,0.4,0.6,4,20,30,190,180,80,250,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_103,-677300.1188,6,6,10,73,22.0,18.2,0.8455,-22.894,0.9131,-0.2778,-3.816,1.16,0.34,0.75,0.25,4,20,60,190,200,60,250,7,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.34_cf0.75_g1,-677304.5808,6,6,10,73,22.0,18.2,0.8455,-24.354,0.9089,-0.287,-4.059,1.16,0.34,0.75,0.25,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.34_cf0.75_g2,-677304.5808,6,6,10,73,22.0,18.2,0.8455,-24.354,0.9089,-0.287,-4.059,1.16,0.34,0.75,0.25,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.34_cf0.75_g3,-677304.5808,6,6,10,73,22.0,18.2,0.8455,-24.354,0.9089,-0.287,-4.059,1.16,0.34,0.75,0.25,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_100,-677305.3608,6,6,10,73,22.0,15.2,0.9705,-28.254,0.8923,-0.3101,-4.709,1.16,0.34,0.65,0.35,1,14,60,190,210,60,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.34_cf0.5_g1,-677306.5308,6,6,10,73,22.0,10.7,1.158,-34.104,0.8673,-0.3447,-5.684,1.16,0.34,0.5,0.5,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.34_cf0.5_g2,-677306.5308,6,6,10,73,22.0,10.7,1.158,-34.104,0.8673,-0.3447,-5.684,1.16,0.34,0.5,0.5,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.34_cf0.5_g3,-677306.5308,6,6,10,73,22.0,10.7,1.158,-34.104,0.8673,-0.3447,-5.684,1.16,0.34,0.5,0.5,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.36_cf0.75_g1,-677308.3032,6,6,10,73,22.0,17.3,0.8545,-25.866,0.9039,-0.294,-4.311,1.16,0.36,0.75,0.25,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.36_cf0.75_g2,-677308.3032,6,6,10,73,22.0,17.3,0.8545,-25.866,0.9039,-0.294,-4.311,1.16,0.36,0.75,0.25,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.36_cf0.75_g3,-677308.3032,6,6,10,73,22.0,17.3,0.8545,-25.866,0.9039,-0.294,-4.311,1.16,0.36,0.75,0.25,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.16_s0.36_cf0.75_far275,-677308.3032,6,6,10,73,22.0,17.3,0.8545,-25.866,0.9039,-0.294,-4.311,1.16,0.36,0.75,0.25,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.36_cf0.5_g1,-677310.253,6,6,10,73,22.0,9.8,1.167,-35.615,0.8623,-0.3517,-5.936,1.16,0.36,0.5,0.5,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.36_cf0.5_g2,-677310.253,6,6,10,73,22.0,9.8,1.167,-35.615,0.8623,-0.3517,-5.936,1.16,0.36,0.5,0.5,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.36_cf0.5_g3,-677310.253,6,6,10,73,22.0,9.8,1.167,-35.615,0.8623,-0.3517,-5.936,1.16,0.36,0.5,0.5,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.38_cf0.75_g1,-677312.0256,6,6,10,73,22.0,16.4,0.8635,-27.378,0.8989,-0.3009,-4.563,1.16,0.38,0.75,0.25,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.38_cf0.75_g2,-677312.0256,6,6,10,73,22.0,16.4,0.8635,-27.378,0.8989,-0.3009,-4.563,1.16,0.38,0.75,0.25,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.38_cf0.75_g3,-677312.0256,6,6,10,73,22.0,16.4,0.8635,-27.378,0.8989,-0.3009,-4.563,1.16,0.38,0.75,0.25,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_045,-677312.0256,6,6,10,73,22.0,16.4,0.8635,-27.378,0.8989,-0.3009,-4.563,1.16,0.38,0.75,0.25,2,14,0,190,200,80,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_052,-677312.0256,6,6,10,73,22.0,16.4,0.8635,-27.378,0.8989,-0.3009,-4.563,1.16,0.38,0.75,0.25,3,14,0,190,200,80,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_070,-677312.0256,6,6,10,73,22.0,16.4,0.8635,-27.378,0.8989,-0.3009,-4.563,1.16,0.38,0.75,0.25,2,14,0,190,200,70,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.16_s0.38_cf0.75_far275,-677312.0256,6,6,10,73,22.0,16.4,0.8635,-27.378,0.8989,-0.3009,-4.563,1.16,0.38,0.75,0.25,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.38_cf0.5_g1,-677313.9756,6,6,10,73,22.0,8.9,1.176,-37.128,0.8573,-0.3586,-6.188,1.16,0.38,0.5,0.5,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.38_cf0.5_g2,-677313.9756,6,6,10,73,22.0,8.9,1.176,-37.128,0.8573,-0.3586,-6.188,1.16,0.38,0.5,0.5,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.38_cf0.5_g3,-677313.9756,6,6,10,73,22.0,8.9,1.176,-37.128,0.8573,-0.3586,-6.188,1.16,0.38,0.5,0.5,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_011,-677316.064,6,6,10,73,22.0,8.5,1.14,-36.82,0.8592,-0.3524,-6.137,1.15,0.3,0.5,0.5,2,20,30,190,190,80,250,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_089,-677324.2888,6,6,10,73,22.0,3.7,1.283,-43.744,0.8326,-0.3893,-7.291,1.15,0.34,0.4,0.6,1,20,0,190,220,80,250,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.34_cf0.75_g1,-677326.0206,6,6,10,73,22.0,14.2,0.8455,-31.553,0.8867,-0.3178,-5.259,1.15,0.34,0.75,0.25,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.34_cf0.75_g2,-677326.0206,6,6,10,73,22.0,14.2,0.8455,-31.553,0.8867,-0.3178,-5.259,1.15,0.34,0.75,0.25,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.34_cf0.75_g3,-677326.0206,6,6,10,73,22.0,14.2,0.8455,-31.553,0.8867,-0.3178,-5.259,1.15,0.34,0.75,0.25,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Preset,Trend,-677326.0206,6,6,10,73,22.0,14.2,0.8455,-31.553,0.8867,-0.3178,-5.259,1.15,0.34,0.75,0.25,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_157,-677326.8008,6,6,10,73,22.0,11.2,0.9705,-35.454,0.8701,-0.3409,-5.909,1.15,0.34,0.65,0.35,2,14,60,190,210,70,275,8,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.34_cf0.5_g1,-677327.9706,6,6,10,73,22.0,6.7,1.158,-41.303,0.8451,-0.3755,-6.884,1.15,0.34,0.5,0.5,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.34_cf0.5_g2,-677327.9706,6,6,10,73,22.0,6.7,1.158,-41.303,0.8451,-0.3755,-6.884,1.15,0.34,0.5,0.5,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.34_cf0.5_g3,-677327.9706,6,6,10,73,22.0,6.7,1.158,-41.303,0.8451,-0.3755,-6.884,1.15,0.34,0.5,0.5,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.36_cf0.75_g1,-677329.7432,6,6,10,73,22.0,13.3,0.8545,-33.066,0.8817,-0.3247,-5.511,1.15,0.36,0.75,0.25,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.36_cf0.75_g2,-677329.7432,6,6,10,73,22.0,13.3,0.8545,-33.066,0.8817,-0.3247,-5.511,1.15,0.36,0.75,0.25,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.36_cf0.75_g3,-677329.7432,6,6,10,73,22.0,13.3,0.8545,-33.066,0.8817,-0.3247,-5.511,1.15,0.36,0.75,0.25,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.15_s0.36_cf0.75_far275,-677329.7432,6,6,10,73,22.0,13.3,0.8545,-33.066,0.8817,-0.3247,-5.511,1.15,0.36,0.75,0.25,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.36_cf0.5_g1,-677331.6932,6,6,10,73,22.0,5.8,1.167,-42.816,0.8401,-0.3824,-7.136,1.15,0.36,0.5,0.5,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.36_cf0.5_g2,-677331.6932,6,6,10,73,22.0,5.8,1.167,-42.816,0.8401,-0.3824,-7.136,1.15,0.36,0.5,0.5,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.36_cf0.5_g3,-677331.6932,6,6,10,73,22.0,5.8,1.167,-42.816,0.8401,-0.3824,-7.136,1.15,0.36,0.5,0.5,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_129,-677332.66,6,6,10,73,22.0,6.75,1.1175,-41.7,0.8453,-0.3751,-6.95,1.14,0.25,0.5,0.5,3,14,30,190,200,80,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_091,-677332.726,6,6,10,73,22.0,11.5,0.8725,-34.63,0.8759,-0.3293,-5.772,1.15,0.4,0.75,0.25,0,20,0,190,210,90,250,8,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.38_cf0.75_g1,-677333.4656,6,6,10,73,22.0,12.4,0.8635,-34.578,0.8767,-0.3317,-5.763,1.15,0.38,0.75,0.25,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.38_cf0.75_g2,-677333.4656,6,6,10,73,22.0,12.4,0.8635,-34.578,0.8767,-0.3317,-5.763,1.15,0.38,0.75,0.25,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.38_cf0.75_g3,-677333.4656,6,6,10,73,22.0,12.4,0.8635,-34.578,0.8767,-0.3317,-5.763,1.15,0.38,0.75,0.25,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
